"ds0.Instrument Unit","ds0.RunId","ds0.Barcode","ds0.Row","ds2..spotRow","ds2..spotCol","ds0.Exposure Time","ds0.Cycle","ds1.ID","js0.UniprotAccession","ds3.Median_SigmBg","ds3.Signal_Saturation"
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,10.0,10.0,124.0,"CAC1C_1974_1986","Q13936",187.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,10.0,25.0,124.0,"CAC1C_1974_1986","Q13936",474.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,10.0,50.0,124.0,"CAC1C_1974_1986","Q13936",958.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,10.0,100.0,124.0,"CAC1C_1974_1986","Q13936",1908.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,11.0,5.0,124.0,"KPB1_1011_1023","P46020",57.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,11.0,10.0,124.0,"KPB1_1011_1023","P46020",117.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,11.0,25.0,124.0,"KPB1_1011_1023","P46020",288.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,11.0,50.0,124.0,"KPB1_1011_1023","P46020",589.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,11.0,100.0,124.0,"KPB1_1011_1023","P46020",1185.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,12.0,5.0,124.0,"SRC8_CHICK_423_435","Q01406",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,12.0,10.0,124.0,"SRC8_CHICK_423_435","Q01406",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,12.0,25.0,124.0,"SRC8_CHICK_423_435","Q01406",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,12.0,50.0,124.0,"SRC8_CHICK_423_435","Q01406",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,5.0,12.0,100.0,124.0,"SRC8_CHICK_423_435","Q01406",-3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,1.0,5.0,124.0,"ACM5_498_510","P08912",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,1.0,10.0,124.0,"ACM5_498_510","P08912",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,1.0,25.0,124.0,"ACM5_498_510","P08912",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,1.0,50.0,124.0,"ACM5_498_510","P08912",10.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,1.0,100.0,124.0,"ACM5_498_510","P08912",26.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,2.0,5.0,124.0,"BCKD_45_57","O14874",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,2.0,10.0,124.0,"BCKD_45_57","O14874",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,2.0,25.0,124.0,"BCKD_45_57","O14874",6.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,2.0,50.0,124.0,"BCKD_45_57","O14874",11.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,2.0,100.0,124.0,"BCKD_45_57","O14874",21.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,3.0,5.0,124.0,"CSK21_355_367","P68400",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,3.0,10.0,124.0,"CSK21_355_367","P68400",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,3.0,25.0,124.0,"CSK21_355_367","P68400",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,3.0,50.0,124.0,"CSK21_355_367","P68400",-2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,3.0,100.0,124.0,"CSK21_355_367","P68400",-5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,4.0,5.0,124.0,"GPSM2_394_406","P81274",11.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,4.0,10.0,124.0,"GPSM2_394_406","P81274",27.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,4.0,25.0,124.0,"GPSM2_394_406","P81274",71.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,4.0,50.0,124.0,"GPSM2_394_406","P81274",142.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,4.0,100.0,124.0,"GPSM2_394_406","P81274",302.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,5.0,5.0,124.0,"KCNA3_461_473","P22001",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,5.0,10.0,124.0,"KCNA3_461_473","P22001",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,5.0,25.0,124.0,"KCNA3_461_473","P22001",6.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,5.0,50.0,124.0,"KCNA3_461_473","P22001",11.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,5.0,100.0,124.0,"KCNA3_461_473","P22001",23.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,6.0,5.0,124.0,"MBP_222_234","P02686",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,6.0,10.0,124.0,"MBP_222_234","P02686",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,6.0,25.0,124.0,"MBP_222_234","P02686",6.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,6.0,50.0,124.0,"MBP_222_234","P02686",9.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,6.0,100.0,124.0,"MBP_222_234","P02686",22.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,7.0,5.0,124.0,"NOS3_1171_1183","P29474",13.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,7.0,10.0,124.0,"NOS3_1171_1183","P29474",28.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,7.0,25.0,124.0,"NOS3_1171_1183","P29474",77.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,7.0,50.0,124.0,"NOS3_1171_1183","P29474",146.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,7.0,100.0,124.0,"NOS3_1171_1183","P29474",311.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,8.0,5.0,124.0,"RAB1A_187_199","P62820",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,8.0,10.0,124.0,"RAB1A_187_199","P62820",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,8.0,25.0,124.0,"RAB1A_187_199","P62820",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,8.0,50.0,124.0,"RAB1A_187_199","P62820",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,8.0,100.0,124.0,"RAB1A_187_199","P62820",-9.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,9.0,5.0,124.0,"STK6_283_295","O14965",95.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,9.0,10.0,124.0,"STK6_283_295","O14965",194.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,9.0,25.0,124.0,"STK6_283_295","O14965",498.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,9.0,50.0,124.0,"STK6_283_295","O14965",993.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,9.0,100.0,124.0,"STK6_283_295","O14965",2003.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,10.0,5.0,124.0,"CFTR_730_742","P13569",93.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,10.0,10.0,124.0,"CFTR_730_742","P13569",182.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,10.0,25.0,124.0,"CFTR_730_742","P13569",476.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,10.0,50.0,124.0,"CFTR_730_742","P13569",954.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,10.0,100.0,124.0,"CFTR_730_742","P13569",1903.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,11.0,5.0,124.0,"MYPC3_268_280","Q14896",166.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,11.0,10.0,124.0,"MYPC3_268_280","Q14896",344.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,11.0,25.0,124.0,"MYPC3_268_280","Q14896",870.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,11.0,50.0,124.0,"MYPC3_268_280","Q14896",1762.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,11.0,100.0,124.0,"MYPC3_268_280","Q14896",3510.0,0.135593220338983
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,12.0,5.0,124.0,"VASP_271_283","P50552",8.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,12.0,10.0,124.0,"VASP_271_283","P50552",17.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,12.0,25.0,124.0,"VASP_271_283","P50552",43.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,12.0,50.0,124.0,"VASP_271_283","P50552",85.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,6.0,12.0,100.0,124.0,"VASP_271_283","P50552",179.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,1.0,5.0,124.0,"ADDB_696_708","P35612",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,1.0,10.0,124.0,"ADDB_696_708","P35612",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,1.0,25.0,124.0,"ADDB_696_708","P35612",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,1.0,50.0,124.0,"ADDB_696_708","P35612",4.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,1.0,100.0,124.0,"ADDB_696_708","P35612",12.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,2.0,5.0,124.0,"BRCA1_1451_1463","P38398",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,2.0,10.0,124.0,"BRCA1_1451_1463","P38398",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,2.0,25.0,124.0,"BRCA1_1451_1463","P38398",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,2.0,50.0,124.0,"BRCA1_1451_1463","P38398",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,2.0,100.0,124.0,"BRCA1_1451_1463","P38398",4.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,3.0,5.0,124.0,"DCX_49_61","O43602",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,3.0,10.0,124.0,"DCX_49_61","O43602",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,3.0,25.0,124.0,"DCX_49_61","O43602",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,3.0,50.0,124.0,"DCX_49_61","O43602",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,3.0,100.0,124.0,"DCX_49_61","O43602",9.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,4.0,5.0,124.0,"GSUB_61_73","O96001",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,4.0,10.0,124.0,"GSUB_61_73","O96001",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,4.0,25.0,124.0,"GSUB_61_73","O96001",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,4.0,50.0,124.0,"GSUB_61_73","O96001",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,4.0,100.0,124.0,"GSUB_61_73","O96001",9.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,5.0,5.0,124.0,"KCNB1_489_501","Q14721",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,5.0,10.0,124.0,"KCNB1_489_501","Q14721",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,5.0,25.0,124.0,"KCNB1_489_501","Q14721",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,5.0,50.0,124.0,"KCNB1_489_501","Q14721",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,5.0,100.0,124.0,"KCNB1_489_501","Q14721",6.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,6.0,5.0,124.0,"MK10_214_226","P53779",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,6.0,10.0,124.0,"MK10_214_226","P53779",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,6.0,25.0,124.0,"MK10_214_226","P53779",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,6.0,50.0,124.0,"MK10_214_226","P53779",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,6.0,100.0,124.0,"MK10_214_226","P53779",-2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,7.0,5.0,124.0,"NR4A1_344_356","P22736",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,7.0,10.0,124.0,"NR4A1_344_356","P22736",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,7.0,25.0,124.0,"NR4A1_344_356","P22736",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,7.0,50.0,124.0,"NR4A1_344_356","P22736",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,7.0,100.0,124.0,"NR4A1_344_356","P22736",13.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,8.0,5.0,124.0,"RAF1_253_265","P04049",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,8.0,10.0,124.0,"RAF1_253_265","P04049",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,8.0,25.0,124.0,"RAF1_253_265","P04049",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,8.0,50.0,124.0,"RAF1_253_265","P04049",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,8.0,100.0,124.0,"RAF1_253_265","P04049",11.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,9.0,5.0,124.0,"STMN2_90_102","Q93045",9.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,9.0,10.0,124.0,"STMN2_90_102","Q93045",20.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,9.0,25.0,124.0,"STMN2_90_102","Q93045",52.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,9.0,50.0,124.0,"STMN2_90_102","Q93045",110.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,9.0,100.0,124.0,"STMN2_90_102","Q93045",216.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,10.0,5.0,124.0,"CGHB_109_121","P01233",13.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,10.0,10.0,124.0,"CGHB_109_121","P01233",22.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,10.0,25.0,124.0,"CGHB_109_121","P01233",58.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,10.0,50.0,124.0,"CGHB_109_121","P01233",118.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,10.0,100.0,124.0,"CGHB_109_121","P01233",235.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,11.0,5.0,124.0,"NCF1_296_308","P14598",75.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,11.0,10.0,124.0,"NCF1_296_308","P14598",156.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,11.0,25.0,124.0,"NCF1_296_308","P14598",383.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,11.0,50.0,124.0,"NCF1_296_308","P14598",797.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,11.0,100.0,124.0,"NCF1_296_308","P14598",1582.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,12.0,5.0,124.0,"VTNC_390_402","P04004",88.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,12.0,10.0,124.0,"VTNC_390_402","P04004",183.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,12.0,25.0,124.0,"VTNC_390_402","P04004",452.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,12.0,50.0,124.0,"VTNC_390_402","P04004",914.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,7.0,12.0,100.0,124.0,"VTNC_390_402","P04004",1869.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,1.0,5.0,124.0,"ADDB_706_718","P35612",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,1.0,10.0,124.0,"ADDB_706_718","P35612",4.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,1.0,25.0,124.0,"ADDB_706_718","P35612",11.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,1.0,50.0,124.0,"ADDB_706_718","P35612",22.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,1.0,100.0,124.0,"ADDB_706_718","P35612",46.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,2.0,5.0,124.0,"C1R_201_213","P00736",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,2.0,10.0,124.0,"C1R_201_213","P00736",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,2.0,25.0,124.0,"C1R_201_213","P00736",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,2.0,50.0,124.0,"C1R_201_213","P00736",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,2.0,100.0,124.0,"C1R_201_213","P00736",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,3.0,5.0,124.0,"ELK1_356_368","P19419",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,3.0,10.0,124.0,"ELK1_356_368","P19419",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,3.0,25.0,124.0,"ELK1_356_368","P19419",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,3.0,50.0,124.0,"ELK1_356_368","P19419",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,3.0,100.0,124.0,"ELK1_356_368","P19419",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,4.0,5.0,124.0,"GYS2_1_13","P54840",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,4.0,10.0,124.0,"GYS2_1_13","P54840",9.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,4.0,25.0,124.0,"GYS2_1_13","P54840",26.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,4.0,50.0,124.0,"GYS2_1_13","P54840",49.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,4.0,100.0,124.0,"GYS2_1_13","P54840",106.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,5.0,5.0,124.0,"KIF11_919_931","P52732",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,5.0,10.0,124.0,"KIF11_919_931","P52732",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,5.0,25.0,124.0,"KIF11_919_931","P52732",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,5.0,50.0,124.0,"KIF11_919_931","P52732",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,5.0,100.0,124.0,"KIF11_919_931","P52732",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,6.0,5.0,124.0,"MP2K1_281_293","Q02750",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,6.0,10.0,124.0,"MP2K1_281_293","Q02750",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,6.0,25.0,124.0,"MP2K1_281_293","Q02750",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,6.0,50.0,124.0,"MP2K1_281_293","Q02750",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,6.0,100.0,124.0,"MP2K1_281_293","Q02750",-2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,7.0,5.0,124.0,"NTRK3_824_836","Q16288",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,7.0,10.0,124.0,"NTRK3_824_836","Q16288",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,7.0,25.0,124.0,"NTRK3_824_836","Q16288",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,7.0,50.0,124.0,"NTRK3_824_836","Q16288",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421623",3.0,8.0,7.0,100.0,124.0,"NTRK3_824_836","Q16288",4.0,0.0
